Year,MonthNum,Month,"Branch Name",Cancels,"Contract Value"
2025,12,December,"Newport News - VA",176,171009.14
2025,12,December,"Northshore - LA",178,456775.80
2025,12,December,"Orchard Park - NY",307,284081.80
2025,12,December,"Orlando West - FL",65,45864.63
2025,12,December,"Oxford - CT",490,478184.65
2025,12,December,"Pensacola - FL",119,79976.00
2025,12,December,"Pittsburgh - PA",200,185283.85
2025,12,December,"Portland - ME",88,67015.00
2025,12,December,"Providence - RI",424,388099.95
2025,12,December,"Reno - NV",139,115502.44
2025,12,December,"Rochester - NY",378,338883.98
2025,12,December,"Sioux Falls - SD",73,60112.98
2025,12,December,"South Bend - IN",52,43549.00
2025,12,December,"Spokane - WA",68,50379.00
2025,12,December,"Springfield - MA",60,46651.23
2025,12,December,"Syracuse - NY",211,204985.66
2025,12,December,"Virginia Beach - VA",165,149405.70
2025,12,December,"Westchester - NY",231,210182.83
2026,1,January,"Albany - NY",215,190053.65
2026,1,January,"Baton Rouge - LA",315,431351.13
2026,1,January,"Bloomington - IL",62,52612.77
2026,1,January,"Boston - MA",225,214378.20
2026,1,January,"Buffalo - NY",164,139349.30
2026,1,January,"Burlington - VT",25,21933.00
2026,1,January,"Chicago North - IL",210,617208.10
2026,1,January,"Chicago South - IL",124,124214.24
2026,1,January,"Corpus Christi - TX",322,215523.75
2026,1,January,"Dallas Fort Worth Northwest - TX",70,59079.99
2026,1,January,"DC West - DC",77,71662.90
2026,1,January,"Evansville - IN",94,77727.00
2026,1,January,"Harrisburg - PA",373,334189.71
2026,1,January,"Hartford - CT",280,276680.65
2026,1,January,"Iowa City - IA",135,107845.00
2026,1,January,"Kennewick - WA",62,45668.90
2026,1,January,"Lafayette - LA",196,149684.12
2026,1,January,"Lexington - KY",143,126469.91
2026,1,January,"Long Island - NY",243,246949.08
2026,1,January,"Lubbock - TX",139,111093.19
2026,1,January,"Manchester - NH",188,213681.25
2026,1,January,"McAllen - TX",279,175472.28
2026,1,January,"Midland - TX",392,277430.21
2026,1,January,"New Jersey Central - NJ",212,223674.63
2026,1,January,"Newport News - VA",171,156566.98
2026,1,January,"Northshore - LA",133,113495.34
2026,1,January,"Orchard Park - NY",213,190828.50
2026,1,January,"Orlando West - FL",70,49574.53
2026,1,January,"Oxford - CT",340,330998.26
2026,1,January,"Pensacola - FL",137,94249.50
2026,1,January,"Pittsburgh - PA",133,118754.02
2026,1,January,"Portland - ME",74,60179.00
2026,1,January,"Providence - RI",357,332938.44
2026,1,January,"Reno - NV",192,156624.44
2026,1,January,"Rochester - NY",283,316705.81
2026,1,January,"Sioux Falls - SD",47,37948.00
2026,1,January,"South Bend - IN",52,41981.20
2026,1,January,"Spokane - WA",98,59961.48
2026,1,January,"Springfield - MA",83,67261.00
2026,1,January,"Syracuse - NY",167,147010.17
2026,1,January,"Virginia Beach - VA",165,143086.17
2026,1,January,"Westchester - NY",188,165864.26
2026,2,February,"Albany - NY",171,172706.59
2026,2,February,"Baton Rouge - LA",215,143758.00
2026,2,February,"Bloomington - IL",102,157494.04
2026,2,February,"Boston - MA",161,155949.37
2026,2,February,"Buffalo - NY",125,155301.36
2026,2,February,"Burlington - VT",17,14796.00
2026,2,February,"Chicago North - IL",100,86833.81
2026,2,February,"Chicago South - IL",100,76835.49
2026,2,February,"Corpus Christi - TX",208,152271.97
2026,2,February,"Dallas Fort Worth Northwest - TX",44,33697.94
2026,2,February,"DC West - DC",77,72064.44
2026,2,February,"Evansville - IN",101,81623.00
2026,2,February,"Harrisburg - PA",266,244605.73
2026,2,February,"Hartford - CT",237,216820.17
2026,2,February,"Iowa City - IA",97,81229.00
2026,2,February,"Kennewick - WA",46,34576.00
2026,2,February,"Lafayette - LA",179,127354.88
2026,2,February,"Lexington - KY",135,108306.22
2026,2,February,"Long Island - NY",275,248444.30
2026,2,February,"Lubbock - TX",120,89554.72
2026,2,February,"Manchester - NH",110,119957.09
2026,2,February,"McAllen - TX",248,186418.28
2026,2,February,"Midland - TX",240,193391.79
2026,2,February,"New Jersey Central - NJ",121,117322.49
2026,2,February,"Newport News - VA",143,131765.49
2026,2,February,"Northshore - LA",123,96117.06
2026,2,February,"Orchard Park - NY",181,169313.99
2026,2,February,"Orlando West - FL",50,36495.78
2026,2,February,"Oxford - CT",274,268421.65
2026,2,February,"Pensacola - FL",112,73662.38
2026,2,February,"Pittsburgh - PA",119,115277.09
2026,2,February,"Portland - ME",55,41897.75
2026,2,February,"Providence - RI",315,279838.44
2026,2,February,"Reno - NV",172,140351.49
2026,2,February,"Rochester - NY",165,138784.25
2026,2,February,"Sioux Falls - SD",42,33493.00
2026,2,February,"South Bend - IN",50,39221.00
2026,2,February,"Spokane - WA",54,34829.72
2026,2,February,"Springfield - MA",61,47119.75
2026,2,February,"Syracuse - NY",156,170427.16
2026,2,February,"Virginia Beach - VA",144,131088.39
2026,2,February,"Westchester - NY",134,124790.59
2026,3,March,"Albany - NY",241,225930.64
2026,3,March,"Baton Rouge - LA",211,151957.54
2026,3,March,"Bloomington - IL",60,48268.18
2026,3,March,"Boston - MA",195,192124.11
2026,3,March,"Buffalo - NY",160,156010.96
2026,3,March,"Burlington - VT",20,17174.00
2026,3,March,"Chicago North - IL",123,95186.03
2026,3,March,"Chicago South - IL",155,176733.45
2026,3,March,"Corpus Christi - TX",259,192658.71
2026,3,March,"Dallas Fort Worth Northwest - TX",86,54993.92
2026,3,March,"DC West - DC",86,82644.91
2026,3,March,"Evansville - IN",121,97059.00
2026,3,March,"Harrisburg - PA",356,355639.73
2026,3,March,"Hartford - CT",313,287963.33
2026,3,March,"Iowa City - IA",119,97461.42
2026,3,March,"Kennewick - WA",54,41370.88
2026,3,March,"Lafayette - LA",132,93100.47
2026,3,March,"Lexington - KY",213,217172.90
2026,3,March,"Long Island - NY",317,290008.67
2026,3,March,"Lubbock - TX",145,102034.99
2026,3,March,"Manchester - NH",149,152358.64
2026,3,March,"McAllen - TX",260,190899.84
2026,3,March,"Midland - TX",272,218152.11
2026,3,March,"New Jersey Central - NJ",169,168195.62
2026,3,March,"Newport News - VA",289,470632.77
2026,3,March,"Northshore - LA",157,110931.26
2026,3,March,"Orchard Park - NY",219,188576.74
2026,3,March,"Orlando West - FL",57,41527.10
2026,3,March,"Oxford - CT",380,380475.12
2026,3,March,"Pensacola - FL",115,76448.88
2026,3,March,"Pittsburgh - PA",151,138250.30
2026,3,March,"Portland - ME",60,47813.37
2026,3,March,"Providence - RI",345,325429.22
2026,3,March,"Reno - NV",145,119056.50
2026,3,March,"Rochester - NY",279,238593.25
2026,3,March,"Sioux Falls - SD",44,35199.00
2026,3,March,"South Bend - IN",45,30928.00
2026,3,March,"Spokane - WA",64,44255.00
2026,3,March,"Springfield - MA",60,45328.31
2026,3,March,"Syracuse - NY",173,157195.98
2026,3,March,"Virginia Beach - VA",163,145666.89
2026,3,March,"Westchester - NY",326,284611.44
2026,4,April,"Albany - NY",245,224838.91
2026,4,April,"Baton Rouge - LA",236,171562.72
2026,4,April,"Bloomington - IL",100,157843.73
2026,4,April,"Boston - MA",236,226574.42
2026,4,April,"Buffalo - NY",133,118668.06
2026,4,April,"Burlington - VT",20,16234.00
2026,4,April,"Chicago North - IL",115,94152.54
2026,4,April,"Chicago South - IL",137,119913.98
2026,4,April,"Corpus Christi - TX",245,177501.32
2026,4,April,"Dallas Fort Worth Northwest - TX",83,50344.65
2026,4,April,"DC West - DC",75,59779.99
2026,4,April,"Des Moines - IA",7,5925.89
2026,4,April,"Evansville - IN",156,133305.21
2026,4,April,"Fort Wayne - IN",10,8108.00
2026,4,April,"Harrisburg - PA",363,390550.98
2026,4,April,"Hartford - CT",309,288075.54
2026,4,April,"Iowa City - IA",254,248909.28
2026,4,April,"Kennewick - WA",72,53471.13
2026,4,April,"Knoxville - TN",21,17801.00
2026,4,April,"Lafayette - LA",152,115073.33
2026,4,April,"Lexington - KY",184,203479.37
2026,4,April,"Long Island - NY",292,266152.30
2026,4,April,"Lubbock - TX",121,99516.65
2026,4,April,"Manchester - NH",217,215531.44
2026,4,April,"McAllen - TX",232,182731.61
2026,4,April,"Midland - TX",294,228556.22
2026,4,April,"New Jersey Central - NJ",207,225181.00
2026,4,April,"Newport News - VA",199,262717.57
2026,4,April,"Northshore - LA",114,83388.42
2026,4,April,"Orchard Park - NY",229,208775.64
2026,4,April,"Orlando West - FL",62,56514.17
2026,4,April,"Oxford - CT",401,388470.80
2026,4,April,"Pensacola - FL",126,85670.37
2026,4,April,"Pittsburgh - PA",207,167088.83
2026,4,April,"Portland - ME",58,44276.62
2026,4,April,"Providence - RI",388,364912.16
2026,4,April,"Reno - NV",136,107083.05
2026,4,April,"Rochester - NY",291,268599.69
2026,4,April,"Sioux Falls - SD",85,70196.30
2026,4,April,"South Bend - IN",94,73838.00
2026,4,April,"Spokane - WA",110,77981.00
2026,4,April,"Springfield - MA",109,78108.10
2026,4,April,"Syracuse - NY",237,229833.46
2026,4,April,"Virginia Beach - VA",235,224188.61
2026,4,April,"Westchester - NY",237,197230.88
2026,4,April,"Willamette Valley - OR",6,4837.00
2026,5,May,"Albany - NY",98,84319.34
2026,5,May,"Appleton - WI",4,3249.00
2026,5,May,"Baton Rouge - LA",68,52755.27
2026,5,May,"Bloomington - IL",19,12920.55
2026,5,May,"Boston - MA",63,58924.89
2026,5,May,"Buffalo - NY",41,34829.72
2026,5,May,"Burlington - VT",7,5699.00
2026,5,May,"Chicago North - IL",47,33475.18
2026,5,May,"Chicago South - IL",44,33343.10
2026,5,May,"Corpus Christi - TX",64,44277.09
2026,5,May,"Dallas Fort Worth Northwest - TX",24,15222.55
2026,5,May,"DC West - DC",36,32618.56
2026,5,May,"Des Moines - IA",14,12455.89
2026,5,May,"Evansville - IN",47,36052.00
2026,5,May,"Fort Wayne - IN",10,8125.00
2026,5,May,"Harrisburg - PA",97,93174.00
2026,5,May,"Hartford - CT",102,90743.35
2026,5,May,"Iowa City - IA",88,71326.11
2026,5,May,"Kennewick - WA",25,18949.87
2026,5,May,"Knoxville - TN",7,5635.00
2026,5,May,"Lafayette - LA",42,30847.07
2026,5,May,"Lexington - KY",54,38868.48
2026,5,May,"Long Island - NY",83,74016.47
2026,5,May,"Lubbock - TX",47,32350.08
2026,5,May,"Manchester - NH",107,140212.26
2026,5,May,"McAllen - TX",52,38323.65
2026,5,May,"Midland - TX",80,64898.98
2026,5,May,"New Jersey Central - NJ",58,71896.75
2026,5,May,"Newport News - VA",57,49181.21
2026,5,May,"Northshore - LA",34,22746.49
2026,5,May,"Orchard Park - NY",63,50526.52
2026,5,May,"Orlando West - FL",19,12708.32
2026,5,May,"Oxford - CT",128,126746.47
2026,5,May,"Pensacola - FL",40,25703.00
2026,5,May,"Pittsburgh - PA",82,67386.09
2026,5,May,"Portland - ME",37,32289.62
2026,5,May,"Providence - RI",113,101181.73
2026,5,May,"Reno - NV",55,44499.00
2026,5,May,"Rochester - NY",65,54838.18
2026,5,May,"Sioux Falls - SD",55,46607.50
2026,5,May,"South Bend - IN",37,28430.00
2026,5,May,"Spokane - WA",29,20305.00
2026,5,May,"Springfield - MA",36,26115.93
2026,5,May,"Syracuse - NY",49,41341.54
2026,5,May,"Virginia Beach - VA",66,51012.44
2026,5,May,"Westchester - NY",93,81636.28
2026,5,May,"Wichita - KS",9,7403.00
2026,5,May,"Willamette Valley - OR",8,6120.00
